item_index,unicode_nll,unicode_bpb,unicode_bpc,unicode_bpw,romanized_nll,romanized_bpb,romanized_bpc,romanized_bpw
296,75.71118354797363,1.4003608851858416,3.9010053230177015,27.30703726112391,81.11374282836914,3.9007464842143627,3.9007464842143627,29.25559863160772
297,81.12639451026917,1.4630080880645868,3.9013549015055653,23.40812940903339,88.86980056762695,4.27373401879022,4.27373401879022,25.642404112741318
298,71.7997055053711,1.5936166010751829,4.143403162795475,20.717015813977376,75.56809997558594,3.5168297769090073,3.5168297769090073,21.804344616835845
299,56.6768217086792,1.4866794474992624,3.8936842672599727,20.44184240311486,60.19378089904785,3.4736507678165256,3.4736507678165256,28.947089731804382
300,183.10703945159912,1.2886225257008872,3.2613286144281712,18.869115554905846,196.55426931381226,3.1507541067176748,3.297300809355706,20.254847828899337
301,65.04692244529724,1.2855188005057443,3.2359611185144597,13.40612463384562,77.74955749511719,2.8761256674235107,2.8761256674235107,16.024128718502414
302,181.19391870498657,1.3614977497652194,3.630660666040585,20.108274458070934,204.2973074913025,3.4675142633490563,3.4675142633490563,22.6722086449746
303,54.97964096069336,1.220290082520739,3.172754214553921,15.863771072769607,76.69053554534912,3.6880351771464652,3.6880351771464652,22.12821106287879
304,95.39771914482117,1.3902001648722386,3.719724765468963,19.661402331764517,87.88121795654297,3.092336520321626,3.092336520321626,18.11225676188381
305,67.28887176513672,1.2288268557288118,3.347493848364694,19.415464320515227,75.682373046875,3.7650546302563828,3.7650546302563828,21.83731685548702
306,87.69363260269165,1.4711066148074647,3.9535990272950614,21.085861478906995,69.17381286621094,2.851334765184677,2.851334765184677,16.63278613024395
307,125.57007193565369,1.4849124595544096,3.9382460883834343,20.12881334062644,152.4120798110962,3.546518576049054,3.6647358619173565,27.485518964380173
308,133.85983109474182,1.4305104777379134,3.7866453822474178,19.31189144946183,141.73854446411133,3.0520223164357203,3.0520223164357203,20.448549520119325
309,81.13654375076294,1.393515348858287,3.6579777907530033,19.50921488401602,93.14788913726807,3.7328888257669885,3.7328888257669885,22.397332954601932
310,112.26411056518555,1.6359886422444796,4.377375015735229,26.993812597033916,90.60447692871094,3.630961931871938,3.630961931871938,21.78577159123163
311,101.75244379043579,1.1650614766253549,3.1912553490172764,20.97110657925639,102.4752402305603,3.2853449087674345,3.2853449087674345,21.120074413504938
312,90.10414052009583,1.6882181388559032,4.482510230755329,25.99855933838091,97.57250833511353,3.804523618977442,3.804523618977442,35.19184347554133
313,99.28521394729614,1.2789132660300349,3.4104353760800925,17.904785724420485,114.73797035217285,3.59851958323358,3.59851958323358,20.691487603593085
314,118.04359436035156,1.4311000688435935,3.7844646264975026,18.922323132487513,124.17758274078369,3.6561302614226037,3.6561302614226037,19.90559808996751
315,70.18374514579773,1.4261090291951726,3.7501385582539717,20.25074821457145,67.20053100585938,3.46249545811637,3.46249545811637,19.38997456545167
316,87.75199675559998,1.3612835542732096,3.6171248727831,18.0856243639155,113.10146713256836,4.079273143735562,4.079273143735562,23.310132249917494
317,103.79010915756226,1.7015622247152187,4.404043405145273,21.391067967848468,86.03085136413574,3.1824687852947218,3.1824687852947218,17.730897518070595
318,102.8572860956192,1.7254848438307808,4.364461663807269,18.548962071180895,91.80998229980469,3.396251440205942,3.396251440205942,16.55672577100397
319,86.22544884681702,1.2565356308053324,3.362081822965619,20.732837908287983,92.11221885681152,3.4074318294872015,3.4074318294872015,22.14830689166681
320,65.34418487548828,1.545438220832763,4.098770933512981,18.85434629415971,54.246678829193115,3.130456581262929,3.130456581262929,15.652282906314646
321,62.722764015197754,1.6158896534924023,4.113173663435206,15.081636765929089,68.63115930557251,3.414270109676203,3.414270109676203,16.50230553010165
322,69.0016610622406,1.047877412922059,2.8442386922170173,16.591392371265933,79.69809865951538,3.2851443344103486,3.2851443344103486,19.16334195072703
323,67.26546227931976,1.2130443606684782,3.2347849617826085,19.40870977069565,103.06218338012695,4.2482085961628036,4.2482085961628036,29.73746017313962
324,70.91995346546173,1.4210536828430236,3.6541380415963465,17.052644194116283,73.96887016296387,3.2337733989172,3.2337733989172,17.785753694044597
325,85.52268922328949,1.2852412461034142,3.427309989609104,17.62616566084682,90.99427700042725,3.052953306460304,3.052953306460304,18.753856025399006
326,148.9796143770218,1.4522442625356722,3.838074122415705,23.88135009503105,152.8789529800415,3.3931954972400447,3.3931954972400447,24.506411924511433
327,73.34415912628174,1.1256729218048687,2.939257073601602,15.116179235665383,96.74812507629395,3.2460009363459172,3.2460009363459172,19.939720037553492
328,123.08880162239075,1.4676000304924672,3.9462134153241895,22.197450461198567,133.7650408744812,3.4461100198914916,3.4461100198914916,24.12277013924044
329,67.81568765640259,1.4387846511230427,3.762975241398727,19.567471255273382,91.27427959442139,4.389365017719482,4.389365017719482,26.336190106316888
330,104.91081476211548,1.5932032862413124,4.324408919797848,30.27086243858493,103.86573505401611,3.8422200225824623,3.8422200225824623,29.969316176143202
331,54.42618131637573,1.5396153309737026,4.132651677876781,19.630095469914707,56.16634559631348,3.2412363302662848,3.2412363302662848,20.257727064164282
332,130.44791078567505,1.2381352235843377,3.3606527497289167,20.91072822053548,148.95886659622192,3.4111463196001597,3.5229871825378694,23.878024237201114
333,101.9577784538269,1.2572135158580486,3.4207902640788763,21.0134259079131,90.38980865478516,3.104879254599068,3.104879254599068,18.62927552759441
334,150.60845375061035,1.1557556879891508,3.104029562028005,18.10683911183003,180.29467487335205,3.66352441321793,3.66352441321793,21.675852778206085
335,123.24795269966125,1.4456033346302344,3.783174684245081,17.780921015951883,130.2816300392151,3.0812567471558396,3.0812567471558396,18.795666157650622
336,93.87675726413727,1.5567302547092852,4.104107035142661,22.572588693284636,83.17421913146973,3.636213135478283,3.636213135478283,19.999172245130556
337,133.02623212337494,1.432211085018934,3.8383257078507427,21.324031710281904,126.12431716918945,3.1922618757104626,3.1922618757104626,20.217658546166263
338,93.74534893035889,1.4088119792524403,3.756831944673174,19.320850001176325,91.97472953796387,2.948699693144981,2.948699693144981,18.955926598789162
339,120.0328950881958,0.9728700139735129,2.6238009467770502,15.742805680662299,178.62152481079102,3.3037998466737584,3.3037998466737584,23.426944367323014
340,170.76068472862244,1.256916291004017,3.3291296356322615,17.59682807405624,206.30405044555664,3.20036376874313,3.4210785114150704,21.25955932093651
341,91.37375020980835,1.4174672719905095,3.766413037003354,18.83206518501677,85.48276662826538,3.4257100971129733,3.4257100971129733,17.617937642295292
342,141.0718698501587,1.4332654017025157,3.7689571674399485,18.502153367432474,161.9779930114746,3.5951514961661784,3.5951514961661784,21.244077022800145
343,106.60505843162537,1.5227583082473672,4.156718625215786,25.633098188830683,120.04970169067383,4.557766033929856,4.557766033929856,28.865851548222427
344,85.89270269870758,1.2030774391453933,3.177358364922449,15.489622028996939,109.93715190887451,3.1099173307527432,3.1099173307527432,19.825722983548737
345,81.682288646698,1.4028884852268104,3.6825822737203775,19.64043879317535,80.58177995681763,2.9808957520437556,2.9808957520437556,19.375822388284412
346,81.10092639923096,1.5195312250346924,4.034617390609355,23.400780865534262,90.53889656066895,3.6283338076565532,3.6283338076565532,26.124003415127184
347,82.98527765274048,1.5349031863641336,3.990748284546747,19.953741422733735,91.62795925140381,3.478715853125692,3.478715853125692,22.03186706979605
348,94.52418923377991,1.6835750500200521,4.399018679084652,19.48136843594632,81.49147987365723,3.3590672539550877,3.562647087528123,16.795336269775436
349,62.55894994735718,1.479565358233985,3.9240646457510033,18.050697370454614,66.45744228363037,3.4242079433127874,3.4242079433127874,19.175564482551607
350,44.93502473831177,1.440611941159673,3.813384550128546,16.20688433804632,46.46625518798828,3.0471198149268983,3.0471198149268983,16.75915898209794
351,78.84126591682434,1.477193550072864,3.92220356398657,22.748780671122105,83.8506031036377,3.1834434019254427,3.1834434019254427,24.194169854633365
352,50.892242431640625,1.5296247036634754,4.078999209769267,24.473995258615606,50.33749055862427,3.4581737142724878,3.4581737142724878,24.20721599990742
353,90.23260116577148,1.531507367392591,3.944791703890007,16.272265778546277,87.34742546081543,3.0735535987008977,3.0735535987008977,15.7519621933421
354,100.45643472671509,1.6469090932456558,4.262588241341698,18.116000025702213,100.49833583831787,3.7176525828598663,3.7176525828598663,18.123556341441848
355,131.87137162685394,1.2683344925419182,3.397324533594424,19.025017388128774,153.5980224609375,3.5741146015281635,3.5741146015281635,22.159510529474616
356,71.7970404624939,1.2947654278218024,3.4527078075248068,20.716246845148838,94.81470680236816,3.7996863140866006,3.7996863140866006,27.357741461423522
357,88.66636955738068,1.4213170183784585,3.7623097545312136,21.31975527567688,89.75352573394775,3.596860179962955,3.596860179962955,21.581161079777733
358,96.16638135910034,1.3340265527597204,3.468469037175273,17.342345185876365,98.60112190246582,3.02662445946331,3.02662445946331,17.78141869934695
359,60.95871663093567,1.0993104772800808,2.9314946060802156,17.588967636481293,83.4166955947876,3.3429125850540085,3.3429125850540085,24.06897061238886
360,106.00034379959106,1.3070612848905574,3.556422565865005,21.846595761742176,104.2562026977539,3.0081981322792823,3.0081981322792823,21.48712951628059
361,65.20422506332397,1.3249269316037375,3.4840671164394577,18.81396242877307,81.75765037536621,3.685979898477329,3.685979898477329,23.590271350254906
362,63.29707968235016,1.4494981422298436,3.9703644765426147,22.829595740120034,61.42910385131836,3.282350499724078,3.282350499724078,22.155865873137532
363,84.37401640415192,1.3677075847882476,3.688665910489516,20.28766250769234,67.8042984008789,2.9642704561788933,2.9642704561788933,16.303487508983913
364,72.15115070343018,1.7946915054184647,4.731459423375953,26.02302682856774,69.14111423492432,4.156230942844276,4.156230942844276,24.937385657065658
365,67.52944195270538,1.2652518314177554,3.3594617592816265,16.23739850319453,72.34084129333496,3.2614304058634342,3.2614304058634342,17.394295497938316
366,63.98962473869324,1.1539689284857308,3.077250475961949,18.463502855771694,82.22406005859375,3.594674051160288,3.8265885060738545,23.724848737657897
367,81.61577224731445,1.5492982878884691,4.205238209982988,29.436667469880913,68.55862617492676,3.1906190320234553,3.1906190320234553,24.72729749818178
368,66.2454514503479,1.2411946011541235,3.295585665133362,19.1143968577735,86.98264122009277,4.048045971988767,4.048045971988767,25.097885026330356
369,74.03230905532837,1.5706771344070785,4.107924813064667,21.36120902793627,82.0545072555542,3.9459876900058504,3.9459876900058504,23.675926140035102
370,116.21561360359192,1.2701794653012881,3.3532737883954002,16.766368941977003,133.43886184692383,3.262908207600416,3.262908207600416,19.25115842484245
371,127.01249051094055,1.367464852172317,3.5238517344440474,18.324029019109044,157.2903757095337,3.660032984124292,3.660032984124292,22.69220450157061
372,90.82322573661804,1.2846099741937034,3.4481636149409924,26.206043473551546,95.80647850036621,3.4554882854378355,3.4554882854378355,23.03658856958557
373,76.64825439453125,1.974643866210463,5.02636620489936,22.116011301557187,69.58537244796753,4.01561886996377,4.01561886996377,20.07809434981885
374,90.29649925231934,1.6082754528512977,4.202268118740487,21.71171861349252,86.22423362731934,3.554150693102429,3.554150693102429,20.732545709764167
375,81.38940441608429,1.2903306607911111,3.558184549454276,23.48401802639822,95.43259143829346,3.278098247790679,3.278098247790679,27.536025281441702
376,96.26829266548157,1.3354402733013233,3.654889169035201,23.147631403889605,106.79800510406494,3.6684988652492545,3.6684988652492545,25.679492056744785
377,73.199462890625,1.4270878663248703,3.771589361001443,21.120900421608077,69.45989227294922,3.4554980042367403,3.4554980042367403,20.041888424573095
378,56.91591489315033,1.3461034125246931,3.5701003549567947,16.422461632801255,65.55241584777832,3.152404842062696,3.152404842062696,18.914429052376175
379,70.24632573127747,1.4075559135164555,3.897847145122492,33.78134192439493,79.65915298461914,4.256439443419455,4.256439443419455,38.3079549907751
380,85.1246862411499,1.2404945727003631,3.3191611539820527,17.54413752819085,107.89340686798096,3.7061257865012225,3.7061257865012225,22.236754719007337
381,153.31765234470367,1.2639463812482408,3.3013524883349574,18.432551393203514,203.38908910751343,3.493195597932537,3.667855377829164,24.45236918552776
382,136.0825835466385,1.344696359137626,3.505815507751668,16.360472369507786,167.25076484680176,3.7701851410838607,3.7701851410838607,20.10765408578059
383,87.26242566108704,1.4638728925254896,3.934158398662253,25.17861375143842,69.01396751403809,2.844745962416422,2.844745962416422,19.913221736914952
384,116.2804845571518,1.3420582273821489,3.5693037962291188,18.639697602529843,127.97934579849243,3.4191697688833114,3.550676298455747,20.51501861329987
385,122.90191650390625,1.0746059724602122,2.906721073048115,19.70110949510389,160.0732069015503,3.4990427541827214,3.4990427541827214,25.65964686400662
386,51.94472360610962,1.7842951225448147,4.683774696680139,24.980131715627408,58.33508014678955,4.007606230363501,4.007606230363501,28.053243612544506
387,92.29490947723389,1.2215909009367074,3.2476441024902716,16.64417602526264,106.88179016113281,3.58599601457677,3.58599601457677,19.27472857835014
388,83.29445600509644,1.4478132362903202,3.8764031810353727,20.028083102016097,72.93382501602173,3.288164614489937,3.288164614489937,17.53687794394633
389,143.1935762166977,1.4862205920502558,4.050679652842855,25.823082786873197,141.92621231079102,3.7228407758714974,3.7228407758714974,25.594530334116545
390,76.95897197723389,1.1687192339312427,3.1722379206705154,18.50472120391134,94.88569641113281,3.3388078942350496,3.3388078942350496,22.815187277272837
391,88.01804184913635,1.3802520922228942,3.7347997789560665,25.396638496901254,73.68035888671875,3.4289770444125227,3.4289770444125227,21.25965767535764
392,104.84814500808716,1.6091904132933432,4.448938201458067,30.252779769914852,90.9903359413147,3.4545080639830403,3.4545080639830403,26.254261286271106
393,105.85753083229065,1.454477474023774,3.9159008916024685,25.453355795416044,125.69120788574219,3.7777933812521676,3.7777933812521676,30.22234705001734
394,83.46806144714355,1.7202708331772756,4.631498397015742,24.083791664481858,75.50982284545898,3.5141176437918653,3.5141176437918653,21.787529391509565
395,90.15937077999115,1.3986287861716402,3.7163564889703586,21.678746185660426,95.10159015655518,3.4300648124879203,3.4300648124879203,22.86709874991947
396,78.92726516723633,1.8365802265758076,4.74449891865417,22.773594809540015,73.65882396697998,3.795257859102684,3.795257859102684,21.253444010975027
397,93.02714467048645,1.4277638328103293,3.728050007893638,19.172828612024425,94.33714580535889,3.240469819643103,3.240469819643103,19.44281891785862
398,91.89695727825165,1.4255837047109525,3.7879795582319598,18.939897791159797,104.84246635437012,3.601326340095661,3.601326340095661,21.60795804057397
399,96.30270600318909,1.561072318820098,3.969583896428249,19.847919482141243,100.64569091796875,3.92435241011343,3.92435241011343,20.743005596313843
400,73.70791435241699,1.3633082373141083,3.5446014170166817,17.72300708508341,85.30670404434204,3.326258348090669,3.326258348090669,20.51192647989246
401,82.54623556137085,1.294446137917847,3.5026189614247625,19.84817411474032,78.85458469390869,3.2503748082645956,3.2503748082645956,18.960519714876806
402,79.92716789245605,1.3254083764453555,3.4942584469923013,16.472932678677992,88.76144170761108,3.123309555456715,3.123309555456715,18.293670253389333
403,73.71145629882812,1.8024263128647948,4.623615324305343,21.268630491804576,79.75153923034668,4.261375931514177,4.261375931514177,23.011430030176555
404,82.84173965454102,1.552147623093778,4.121219550973135,23.90307339564418,102.02796792984009,4.205578381838815,4.205578381838815,29.4390486728717
405,84.47447466850281,1.5624475087942227,4.062363522864979,17.41012938370705,79.71194458007812,3.2857150612941317,3.2857150612941317,16.42857530647066
406,70.44392573833466,1.3550546976459443,3.5044518042567523,16.938183720574305,82.89101982116699,3.737076975944575,3.737076975944575,19.931077205037735
407,125.69158744812012,1.523820419267768,4.029658442063653,20.148292210318264,123.59929084777832,3.3021497030274523,3.3021497030274523,19.812898218164715
408,87.01525735855103,1.6094420547802366,4.184549342428615,20.922746712143077,66.82993268966675,3.1101681443330786,3.1101681443330786,16.069202079054243
409,81.75378203392029,1.787057210822031,4.536375996702079,19.65762931904234,84.8117733001709,3.3988201319209876,3.3988201319209876,20.392920791525928
410,111.67280852794647,1.2786492624238979,3.502387110117633,23.01568672363016,120.89715957641602,3.007202285835466,3.007202285835466,24.916818939779578
411,88.96740055084229,1.4753198571894506,3.889479623499461,18.336118225068887,96.80900573730469,3.6754176971210706,3.6754176971210706,19.952267498657243
412,123.9905047416687,1.355155199303977,3.577609726162499,17.888048630812495,140.79565048217773,3.4427997750741293,3.4427997750741293,20.31251867293736
413,84.89836120605469,1.4936883498972569,3.8275763966117204,20.413740781929178,91.96226501464844,3.585770369879728,3.585770369879728,22.112250614258322
414,95.67367172241211,1.7925705420462674,4.7595838530194,27.60558634751252,85.5076732635498,3.8550467554774097,3.8550467554774097,24.672299235055423
415,46.85131895542145,1.1265360919348937,3.072371159822437,16.898041379023404,60.7523250579834,3.505883123345078,3.505883123345078,21.911769520906738
416,82.5502700805664,1.4703069786330585,3.8417698473960553,19.84914421154629,85.967942237854,3.5435863983423097,3.5435863983423097,20.670920656996806
417,82.15600967407227,1.5392995809871397,4.087105784000336,23.705213547201954,90.85990905761719,3.5427875733255823,3.5427875733255823,26.216628042609305
418,81.06475281715393,1.2994635208910845,3.4397563788293413,19.491952813366268,75.24411201477051,3.1927737429353846,3.1927737429353846,18.092384543300515
419,90.69382810592651,1.6153522968846454,4.22075922734375,21.807256007942712,76.08348655700684,3.136150535695311,3.136150535695311,18.294211458222648
420,49.41743516921997,1.1316553754299288,3.099751680525457,17.823572163021378,62.300228118896484,3.4569319289762737,3.4569319289762737,22.470057538345777
421,127.27621078491211,1.2080313034377046,3.2789421093309126,20.402306458059012,151.40396118164062,3.1204249138242584,3.1204249138242584,24.26997155196645
422,104.86575126647949,1.5128929931124548,3.981297350295934,21.612757044463645,93.86088752746582,3.3853159242327924,3.3853159242327924,19.344662424187387
423,116.71048581600189,1.4515313716076519,3.8267645251474462,18.708626567387515,112.25758361816406,3.305172636491907,3.305172636491907,17.99482879867816
424,76.12409734725952,1.7159977771100001,4.575994072293334,21.964771547008002,70.36878681182861,3.904642298722994,3.904642298722994,20.304139953359567
425,66.03851556777954,1.1342076061583828,2.9772949661657546,15.87890648621736,74.81936550140381,3.0840436448952593,3.0840436448952593,17.990254595222346
426,90.7562804222107,1.5587337582696605,4.091676115457859,21.82227261577525,72.14335441589355,3.061201754379545,3.061201754379545,17.34680994148409
427,119.10160946846008,1.4439269020339611,3.6559000285540715,19.09192237133793,137.71857118606567,3.4256189601457003,3.4256189601457003,22.076211076494516
428,88.3741021156311,1.4010646029146796,3.6427679675781675,18.213839837890834,88.28036403656006,3.0324200810337523,3.0324200810337523,18.194520486202514
